Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1351.533,1354.733,3.200,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,20273,20321,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1356.200,1359.000,2.800,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,20343,20385,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1470.467,1471.467,1.000,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,22057,22072,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1479.200,1483.332,4.132,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,22188,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1483.333,1484.667,1.334,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,22250,22270,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1570.800,1573.067,2.267,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,23562,23596,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice taken out,Not defined,POINT,1620.200,1620.200,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,24303,24303,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice back in,Not defined,POINT,1683.200,1683.200,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,25248,25248,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1767.200,1769.267,2.067,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,26508,26539,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1905.333,1908.333,3.000,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,28580,28625,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1953.533,1955.867,2.334,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,29303,29338,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1973.800,1975.533,1.733,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,29607,29633,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice taken out,Not defined,POINT,1980.133,1980.133,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,29702,29702,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice back in,Not defined,POINT,2043.400,2043.400,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,30651,30651,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2045.600,2051.600,6.000,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,30684,30774,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,2053.533,2054.467,0.934,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,30803,30817,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2054.600,2060.000,5.400,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,30819,30900,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,2061.000,2065.000,4.000,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,30915,30976,,,,
